stat,m,n,num_perm,a0.01,a0.02,a0.05,a0.1,a0.2
t3,68,131,10000,340.332,329.399,312.222,297.914,279.939
t3,68,132,10000,344.345,331.454,314.387,299.349,281.632
t3,68,133,10000,347.794,335.093,316.033,300.53,283.624
t3,68,134,10000,349.964,338.491,318.803,303.439,285.631
t3,68,135,10000,350.925,338.384,319.742,305.859,287.67
t3,68,136,10000,355.337,342.697,323.84,307.884,289.549
t3,68,137,10000,359.214,344.484,325.689,310.776,292.481
t3,68,138,10000,357.859,346.172,327.889,312.135,294.35
t3,68,139,10000,357.439,345.665,328.272,313.659,295.584
t3,68,140,10000,364.561,352.995,332.581,317.251,298.429
t3,68,141,10000,366.484,351.64,333.687,317.857,299.444
t3,68,142,10000,370.294,356.34,336.141,320.176,302.138
t3,69,1,10000,8.497,7.111,5.724,4.338,3.219
t3,69,2,10000,11.449,10.33,8.772,7.337,5.812
t3,69,3,10000,15.039,13.621,11.726,10.145,8.319
t3,69,4,10000,17.799,16.314,14.344,12.554,10.572
t3,69,5,10000,21.405,19.7,17.297,15.178,12.975
t3,69,6,10000,24.228,22.475,19.887,17.672,15.152
t3,69,7,10000,26.548,25.127,22.317,20.113,17.527
t3,69,8,10000,29.961,27.888,24.758,22.254,19.528
t3,69,9,10000,32.413,30.67,27.505,24.935,21.845
t3,69,10,10000,35.805,33.256,30.017,27.247,24.1
t3,69,11,10000,38.171,35.67,32.389,29.467,26.172
t3,69,12,10000,41.245,38.893,35.108,31.981,28.52
t3,69,13,10000,44.615,41.636,37.431,34.302,30.632
t3,69,14,10000,46.432,43.817,39.95,36.611,32.919
t3,69,15,10000,49.875,47.007,42.704,38.922,35.123
t3,69,16,10000,51.687,48.321,44.485,40.955,37.056
t3,69,17,10000,53.076,50.563,46.73,43.165,39.233
t3,69,18,10000,58.017,54.562,49.83,45.929,41.439
t3,69,19,10000,59.333,56.496,51.964,48.229,43.755
t3,69,20,10000,62.991,59.023,54.664,50.208,45.53
t3,69,21,10000,64.646,61.491,56.608,52.29,47.657
t3,69,22,10000,67.581,63.868,58.69,54.432,49.764
t3,69,23,10000,70.206,66.948,61.449,57.187,52.139
t3,69,24,10000,72.571,68.811,63.823,59.115,53.971
t3,69,25,10000,74.866,71.585,66.539,61.736,56.267
t3,69,26,10000,76.765,74.08,68.701,64.1,58.679
t3,69,27,10000,80.261,75.881,70.562,65.866,60.428
t3,69,28,10000,82.951,78.678,73.118,68.235,62.605
t3,69,29,10000,84.963,80.629,74.737,70.491,64.849
t3,69,30,10000,88.879,84.377,78.261,73.201,67.254
t3,69,31,10000,91.18,86.375,80.349,75.159,69.144
t3,69,32,10000,93.249,89.358,82.707,77.364,71.401
t3,69,33,10000,95.915,90.905,84.865,79.174,73.12
t3,69,34,10000,98.042,94.424,87.966,82.343,75.948
t3,69,35,10000,100.954,96.568,89.791,84.301,77.616
t3,69,36,10000,103.18,98.6,91.962,86.051,79.641
t3,69,37,10000,106.017,100.882,93.602,88.292,82.048
t3,69,38,10000,108.686,104.102,97.044,90.75,83.821
t3,69,39,10000,111.383,107.087,99.842,93.633,86.475
t3,69,40,10000,114.401,109.52,101.689,95.407,88.004
t3,69,41,10000,116.195,111.196,103.724,97.532,90.428
t3,69,42,10000,119.093,114.203,106.792,100.211,92.863
t3,69,43,10000,122.604,116.343,107.902,101.566,94.238
t3,69,44,10000,122.844,117.968,110.611,103.882,96.015
t3,69,45,10000,125.956,119.956,112.311,105.599,98.248
t3,69,46,10000,129.225,122.618,114.82,108.659,100.825
t3,69,47,10000,132.49,126.708,117.745,110.527,103.018
t3,69,48,10000,136.146,129.209,120.449,112.649,104.895
t3,69,49,10000,136.035,130.264,122.546,115.296,107.14
t3,69,50,10000,139.085,133.555,124.824,117.889,109.537
t3,69,51,10000,143.068,136.983,127.698,119.928,110.849
t3,69,52,10000,142.993,137.967,129.555,121.855,113.409
t3,69,53,10000,146.326,139.469,131.405,124.382,115.506
t3,69,54,10000,146.998,142.026,132.948,125.93,117.537
t3,69,55,10000,152.221,145.472,136.807,128.708,119.413
t3,69,56,10000,156.092,148.476,138.915,131.048,122.344
t3,69,57,10000,157.995,151.508,141.795,133.494,123.807
t3,69,58,10000,159.822,152.277,142.869,134.862,125.972
t3,69,59,10000,162.726,156.483,146.298,137.88,128.472
t3,69,60,10000,165.625,157.932,147.949,139.568,129.845
t3,69,61,10000,167.823,160.081,150.778,142.452,133.2
t3,69,62,10000,167.885,162.041,152.365,143.823,134.373
t3,69,63,10000,171.038,163.72,154.418,146.231,136.497
t3,69,64,10000,172.925,166.002,156.505,148.608,138.874
t3,69,65,10000,175.991,169.269,159.091,150.267,140.474
t3,69,66,10000,178.643,171.596,161.233,153.076,142.771
t3,69,67,10000,181.663,174.03,164.159,155.359,144.939
t3,69,68,10000,183.129,176.042,165.558,156.63,146.642
t3,69,69,10000,184.974,178.249,167.918,159.572,149.371
t3,69,70,10000,188.237,180.915,170.136,161.023,150.792
t3,69,71,10000,193.417,184.961,173.457,164.336,154.032
t3,69,72,10000,193.566,185.879,175.342,166.043,155.744
t3,69,73,10000,195.841,188.039,176.895,168.092,157.23
t3,69,74,10000,198.316,190.306,179.321,169.955,159.76
t3,69,75,10000,202.314,192.491,182.844,173.085,161.905
t3,69,76,10000,204.651,195.512,184.692,175.143,163.944
t3,69,77,10000,206.142,197.971,186.338,176.704,165.717
t3,69,78,10000,209.673,202.161,190.006,180.273,168.541
t3,69,79,10000,214.636,205.035,192.87,182.216,170.311
t3,69,80,10000,213.891,207.096,194.539,183.625,172.512
t3,69,81,10000,218.293,209.831,196.205,185.183,174.169
t3,69,82,10000,219.204,210.264,199.579,188.601,176.989
t3,69,83,10000,220.661,212.504,200.959,190.136,178.493
t3,69,84,10000,225.702,217.12,203.495,192.472,180.695
t3,69,85,10000,224.483,216.615,205.198,194.559,182.506
t3,69,86,10000,228.991,219.635,207.274,196.295,184.589
t3,69,87,10000,231.964,223.512,210.735,199.801,187.186
t3,69,88,10000,233.007,225.776,212.844,201.761,189.315
t3,69,89,10000,236.693,227.463,215.063,203.714,190.927
t3,69,90,10000,241.433,231.233,217.291,206.208,193.724
t3,69,91,10000,241.048,232.372,219.313,209.004,195.76
t3,69,92,10000,241.251,233.111,220.629,209.697,196.915
t3,69,93,10000,247.203,238.423,222.706,212.258,199.524
t3,69,94,10000,249.018,238.619,225.726,214.241,201.703
t3,69,95,10000,249.527,240.22,226.957,216.744,203.99
t3,69,96,10000,255.525,245.502,230.75,218.357,205.51
t3,69,97,10000,256.653,248.057,232.636,221.901,208.318
t3,69,98,10000,259.503,250.528,235.702,223.653,209.786
t3,69,99,10000,263.218,253.373,237.859,225.454,211.995
t3,69,100,10000,265.967,255.564,240.999,228.517,214.28
t3,69,101,10000,268.572,258.024,242.883,231.422,216.716
t3,69,102,10000,268.456,258.625,245.371,232.414,218.258
t3,69,103,10000,272.975,262.125,245.196,233.537,218.808
t3,69,104,10000,271.415,263.109,248.455,235.789,221.223
t3,69,105,10000,276.4,266.2,251.801,239.493,224.682
t3,69,106,10000,277.944,267.617,253.715,240.254,226.314
t3,69,107,10000,281.814,269.047,254.877,242.802,227.946
t3,69,108,10000,285.151,273.814,258.108,245.596,230.044
t3,69,109,10000,285.4,274.237,259.545,246.392,232.017
t3,69,110,10000,286.654,276.595,262.854,249.733,235.061
t3,69,111,10000,292.842,281.327,266.117,252.876,237.493
t3,69,112,10000,294.972,283.117,267.003,253.843,239.028
t3,69,113,10000,294,284.027,269.388,256.054,241.411
t3,69,114,10000,298.367,287.796,271.614,258.102,243.394
t3,69,115,10000,301.029,289.944,273.673,260.819,246.094
t3,69,116,10000,303.309,292.789,276.997,263.362,247.32
t3,69,117,10000,307.91,295.574,280.42,267.067,250.709
t3,69,118,10000,307.765,296.978,281.264,267.809,252.175
t3,69,119,10000,311.521,299.919,282.317,269.866,253.96
t3,69,120,10000,313.689,302.55,286.534,272.59,256.355
t3,69,121,10000,317.408,304.254,287.354,274.123,257.636
t3,69,122,10000,320.249,306.609,290.292,274.983,259.257
t3,69,123,10000,320.37,308.616,292.278,278.074,262.461
t3,69,124,10000,323.998,312.75,295.432,281.044,264.078
t3,69,125,10000,326.375,313.252,295.669,282.069,266.128
t3,69,126,10000,327.33,316.426,299.652,285.324,268.637
t3,69,127,10000,333.483,319.186,300.924,286.33,270.205
t3,69,128,10000,334.707,322.754,304.393,289.209,272.68
t3,69,129,10000,336.669,325.003,307.512,291.386,274.607
t3,69,130,10000,333.396,322.606,308.017,293.661,277.079
t3,69,131,10000,341.413,329.707,311.775,297.123,279.079
t3,69,132,10000,341.233,330.404,312.1,297.858,280.556
t3,69,133,10000,344.551,333.179,315.77,299.776,282.383
t3,69,134,10000,350.037,337.948,319.29,303.979,286.096
t3,69,135,10000,349.543,335.624,318.835,304.862,287.938
t3,69,136,10000,354.563,343.029,322.72,307.642,290.662
t3,69,137,10000,353.179,342.088,323.954,308.988,290.509
t3,69,138,10000,357.295,344.768,326.424,310.734,292.472
t3,69,139,10000,362.856,349.074,329.522,314.461,296.551
t3,69,140,10000,361.713,351.605,331.38,315.918,297.477
t3,69,141,10000,367.433,353.469,333.714,317.629,299.447
t3,69,142,10000,367.451,354.429,335.876,320.533,302.294
t3,69,143,10000,369.553,356.266,338.408,321.827,303.699
t3,69,144,10000,373.074,359.024,339.278,324.018,305.819
t3,70,1,10000,8.525,7.139,5.753,4.634,3.109
t3,70,2,10000,11.635,10.386,8.862,7.476,5.817
t3,70,3,10000,14.901,13.439,11.781,10.119,8.275
t3,70,4,10000,18.089,16.759,14.505,12.646,10.551
t3,70,5,10000,21.415,19.699,17.437,15.324,13.01
t3,70,6,10000,24.093,22.322,19.749,17.59,15.2
t3,70,7,10000,27.409,25.371,22.679,19.997,17.356
t3,70,8,10000,29.52,27.597,24.851,22.411,19.571
t3,70,9,10000,33.048,30.164,27.338,24.851,21.906
t3,70,10,10000,35.719,33.488,29.941,27.241,24.153
t3,70,11,10000,38,35.627,32.169,29.475,26.304
t3,70,12,10000,41.428,38.277,34.764,31.824,28.415
t3,70,13,10000,44.24,41.848,37.478,34.39,30.756
t3,70,14,10000,46.212,43.771,39.82,36.498,32.775
t3,70,15,10000,48.728,45.862,41.932,38.675,34.942
t3,70,16,10000,51.828,48.752,44.374,41.057,37.224
t3,70,17,10000,54.362,51.289,47.243,43.382,39.347
t3,70,18,10000,56.723,53.55,49.413,45.621,41.451
t3,70,19,10000,60.277,56.912,52.029,48.116,43.73
t3,70,20,10000,62.187,58.825,54.154,50.058,45.73
t3,70,21,10000,65.664,62.017,57.109,52.889,47.956
t3,70,22,10000,68.576,64.771,59.109,54.84,50.017
t3,70,23,10000,69.75,66.469,61.22,56.793,51.983
t3,70,24,10000,73.829,69.229,63.772,59.263,54.052
t3,70,25,10000,75.25,71.5,66.277,61.45,56.419
t3,70,26,10000,77.567,73.777,68.571,63.897,58.569
t3,70,27,10000,80.3,76.941,70.906,66.088,60.644
t3,70,28,10000,81.907,78.485,72.668,67.994,62.621
t3,70,29,10000,85.287,81.184,75.416,70.141,64.607
t3,70,30,10000,87.626,83.409,77.805,72.846,66.98
t3,70,31,10000,90.806,86.51,80.452,74.933,69.009
t3,70,32,10000,92.726,88.184,81.909,76.844,71.199
t3,70,33,10000,95.887,91.19,85.278,79.753,73.811
t3,70,34,10000,98.128,93.584,87.143,81.767,75.234
t3,70,35,10000,100.531,96.229,89.438,83.903,77.458
t3,70,36,10000,103.773,98.661,92.091,86.17,79.5
t3,70,37,10000,105.956,101.492,94.409,88.854,82.133
t3,70,38,10000,107.813,102.875,96.072,90.42,83.519
t3,70,39,10000,112.434,106.398,99.592,92.968,86.015
t3,70,40,10000,112.955,108.039,100.971,94.845,87.747
t3,70,41,10000,115.988,110.279,103.588,97.445,90.46
t3,70,42,10000,119.854,113.897,106.13,99.275,92.315
t3,70,43,10000,121.234,115.807,108.268,102.007,94.476
t3,70,44,10000,123.846,118.366,110.479,104.219,96.76
t3,70,45,10000,126.402,121.045,113.328,106.606,99.098
t3,70,46,10000,129.284,124.565,115.804,108.955,100.735
t3,70,47,10000,131.355,126.298,117.567,110.846,102.641
t3,70,48,10000,133.539,128.845,119.844,113.227,105.135
t3,70,49,10000,137.117,131.222,122.287,115.07,107.013
t3,70,50,10000,138.492,133.142,124.188,117.631,109.433
t3,70,51,10000,141.654,135.9,126.946,119.787,111.416
t3,70,52,10000,142.499,136.606,128.56,121.204,112.875
t3,70,53,10000,146.497,140.033,131.45,124.037,115.406
t3,70,54,10000,148.768,143.086,133.441,126.058,117.298
t3,70,55,10000,152.624,145.866,136.558,128.701,119.695
t3,70,56,10000,153.821,147.288,138.754,130.657,121.683
t3,70,57,10000,157.93,150.841,140.925,133.37,123.968
t3,70,58,10000,159.498,153.118,143.57,135.373,126.522
t3,70,59,10000,161.711,155.931,146.188,137.874,128.561
t3,70,60,10000,162.329,156.091,147.069,139.01,130.002
t3,70,61,10000,166.523,160.308,149.504,141.577,132.543
t3,70,62,10000,169.718,161.784,152.003,144.108,134.393
t3,70,63,10000,170.358,163.572,154.059,146.117,136.551
t3,70,64,10000,175.214,168.462,157.599,149.011,138.45
t3,70,65,10000,175.194,168.503,158.744,150.31,140.091
t3,70,66,10000,178.838,171.497,161.021,152.993,143.283
t3,70,67,10000,181.161,174.632,163.947,154.728,144.774
t3,70,68,10000,184.541,176.787,166.094,157.518,147.311
t3,70,69,10000,187.117,180.269,168.736,159.74,149.165
t3,70,70,10000,190.182,182.093,171.05,161.45,151.703
t3,70,71,10000,191.947,184.437,172.784,163.765,152.831
t3,70,72,10000,194.178,185.805,175.31,166.281,154.979
t3,70,73,10000,195.422,187.906,177.786,168.02,157.413
t3,70,74,10000,199.651,191.583,179.959,170.584,159.718
t3,70,75,10000,201.463,193.415,182.495,172.521,161.899
t3,70,76,10000,206.064,197.341,185.396,175.624,163.95
t3,70,77,10000,205.073,198.03,187.102,177.848,166.289
t3,70,78,10000,210.4,201.952,189.295,179.201,168.09
t3,70,79,10000,211.029,204.251,191.374,181.315,170.264
t3,70,80,10000,215.101,206.517,194.803,183.957,172.086
t3,70,81,10000,215.589,208.103,195.736,185.82,174.242
t3,70,82,10000,219.923,210.756,198.288,188.05,176.707
t3,70,83,10000,219.755,212.357,199.473,189.189,177.752
t3,70,84,10000,223.339,214.833,202.818,192.638,180.394
t3,70,85,10000,227.098,218.081,205.456,194.988,183.07
t3,70,86,10000,228.665,219.955,207.285,197.145,185.126
t3,70,87,10000,230.026,221.079,209.854,199.482,187.018
t3,70,88,10000,233.908,224.579,211.597,201.376,189.042
t3,70,89,10000,237.045,228.536,214.882,203.363,190.446
t3,70,90,10000,239.877,230.152,217.594,207.096,193.645
t3,70,91,10000,242.742,232.355,218.937,208.048,195.827
t3,70,92,10000,243.697,234.897,221.705,211.048,197.921
t3,70,93,10000,245.516,236.726,223.584,212.414,199.324
t3,70,94,10000,248.623,238.411,225.424,214.788,202.076
t3,70,95,10000,251.284,242.526,229.347,217.042,203.499
t3,70,96,10000,253.188,243.587,230.64,218.637,205.68
t3,70,97,10000,256.004,246.3,232.979,221.227,207.553
t3,70,98,10000,258.312,249.363,236.211,224.444,210.311
t3,70,99,10000,261.59,252.139,237.631,225.091,211.224
t3,70,100,10000,264.134,253.871,239.156,227.922,214.091
t3,70,101,10000,264.775,255.842,241.738,230.435,216.123
t3,70,102,10000,267.501,258.646,243.732,232.821,219.213
t3,70,103,10000,269.976,259.111,245.593,234.301,220.394
t3,70,104,10000,273.472,264.14,249.582,236.737,222.289
t3,70,105,10000,274.139,266.056,251.15,238.055,224.025
t3,70,106,10000,278.498,268.215,254.083,241.244,226.954
t3,70,107,10000,281.565,269.378,254.979,243.204,228.96
t3,70,108,10000,281.523,271.616,257.641,245.923,231.882
t3,70,109,10000,285.559,275.229,260.305,247.728,233.348
t3,70,110,10000,287.904,276.795,262.875,249.208,234.554
t3,70,111,10000,291.563,281.982,265.086,251.827,237.818
t3,70,112,10000,290.233,281.294,267.086,254.341,239.733
t3,70,113,10000,291.587,281.57,267.491,255.269,240.307
t3,70,114,10000,300.552,288.097,272.495,258.907,243.618
t3,70,115,10000,301.464,289.129,274.008,260.307,245.102
t3,70,116,10000,303.517,291.891,276.834,263.894,247.802
t3,70,117,10000,306.01,293.448,278.821,265.448,249.398
t3,70,118,10000,307.226,297.952,281.182,267.5,252.199
t3,70,119,10000,309.406,298.963,282.582,269.268,253.979
t3,70,120,10000,313.212,301.678,284.642,270.682,255.545
t3,70,121,10000,316.259,304.506,286.981,273.221,258.037
t3,70,122,10000,320.773,307.918,290.708,276.382,260.268
t3,70,123,10000,321.133,309.577,293.914,278.78,262.311
t3,70,124,10000,324.358,312.408,294.609,280.469,264.291
t3,70,125,10000,326.907,316.416,298.257,283.882,266.984
t3,70,126,10000,326.297,315.884,298.491,284.461,268.464
t3,70,127,10000,330.467,318.071,301.823,287.342,271.44
t3,70,128,10000,330.113,318.798,303.001,288.997,272.802
t3,71,1,10000,8.553,7.167,5.781,4.394,3.137
t3,71,2,10000,11.44,10.515,8.885,7.482,5.781
t3,71,3,10000,14.909,13.482,11.736,10.196,8.301
t3,71,4,10000,18.185,16.616,14.467,12.655,10.629
t3,71,5,10000,21.157,19.37,17.005,15.153,12.943
t3,71,6,10000,24.208,22.36,19.805,17.64,15.075
t3,71,7,10000,26.892,24.925,22.296,19.947,17.328
t3,71,8,10000,30.278,28.02,24.974,22.546,19.601
t3,71,9,10000,33.076,30.787,27.677,24.93,21.937
t3,71,10,10000,35.589,33.474,29.995,26.937,23.901
t3,71,11,10000,38.389,36.017,32.61,29.836,26.324
t3,71,12,10000,40.923,38.256,34.848,31.665,28.36
t3,71,13,10000,44.133,41.318,37.511,34.397,30.647
t3,71,14,10000,46.662,43.461,39.742,36.32,32.716
t3,71,15,10000,49.596,46.504,42.306,38.907,35.076
t3,71,16,10000,52.357,48.925,44.785,41.13,37.161
t3,71,17,10000,54.559,50.926,47.132,43.269,39.122
t3,71,18,10000,57.222,53.992,49.563,45.747,41.743
t3,71,19,10000,59.803,56.86,51.961,48.246,43.596
t3,71,20,10000,62.341,58.743,53.819,50.075,45.443
t3,71,21,10000,65.529,61.511,56.769,52.438,47.849
t3,71,22,10000,67.93,63.589,59.08,54.781,50.07
t3,71,23,10000,70.372,65.935,61.074,56.771,52.246
t3,71,24,10000,72.405,69.049,63.72,59.315,54.262
t3,71,25,10000,74.1,70.506,65.858,61.348,56.11
t3,71,26,10000,79.486,74.71,68.814,64.193,58.603
t3,71,27,10000,79.958,76.392,70.814,66.294,60.71
t3,71,28,10000,82.131,78.845,73.012,68.258,62.516
t3,71,29,10000,85.598,81.607,76.04,70.984,65.235
t3,71,30,10000,88.012,83.939,77.716,72.757,67.012
t3,71,31,10000,90.309,86.369,80.094,74.989,68.949
t3,71,32,10000,93.057,89.117,83.088,77.598,71.37
t3,71,33,10000,95.068,91.208,85.311,79.623,73.415
t3,71,34,10000,99.413,94.604,87.709,82.065,75.761
t3,71,35,10000,100.662,95.593,89.318,83.871,77.542
t3,71,36,10000,102.261,97.943,91.88,86.155,79.951
t3,71,37,10000,105.336,100.579,94.084,88.44,81.643
t3,71,38,10000,109.529,104.376,96.862,90.651,84.07
t3,71,39,10000,111.82,106.289,99.289,93.511,86.409
t3,71,40,10000,113.726,108.627,101.249,94.851,87.973
t3,71,41,10000,116.085,110.876,103.91,97.76,90.39
t3,71,42,10000,118.911,113.378,106.292,99.917,92.235
t3,71,43,10000,121.845,116.575,108.727,102.142,94.588
t3,71,44,10000,124.17,118.863,111.292,104.289,96.762
t3,71,45,10000,127.286,120.326,113.46,106.927,98.927
t3,71,46,10000,129.207,123.653,115.408,108.268,100.87
t3,71,47,10000,131.047,125.696,117.53,110.874,102.665
t3,71,48,10000,132.961,127.905,119.714,112.787,104.844
t3,71,49,10000,137.164,131.181,122.71,115.633,106.886
t3,71,50,10000,138.463,132.297,124.438,117.561,109.389
t3,71,51,10000,141.986,134.611,126.892,119.578,111.424
t3,71,52,10000,143.632,136.674,128.471,121.567,113.45
t3,71,53,10000,145.309,139.804,131.665,123.941,115.343
t3,71,54,10000,150.35,143.255,133.792,126.337,117.989
t3,71,55,10000,150.815,144.82,135.678,128.371,119.769
t3,71,56,10000,154.547,147.472,137.939,130.56,121.69
t3,71,57,10000,157.277,150.36,141.482,132.702,123.876
t3,71,58,10000,159.779,152.698,143.14,134.921,126.049
t3,71,59,10000,161.288,154.748,145.638,137.803,128.285
t3,71,60,10000,164.323,158.073,147.83,139.697,129.994
t3,71,61,10000,167.963,159.685,149.425,141.669,132.234
t3,71,62,10000,169.654,162.014,151.703,144.053,134.281
t3,71,63,10000,170.759,163.781,154.742,146.407,137.054
t3,71,64,10000,173.295,167.275,156.392,148.228,138.491
t3,71,65,10000,175.692,169.02,159.156,150.697,140.451
t3,71,66,10000,178.386,171.484,161.264,152.868,142.715
t3,71,67,10000,181.5,174.243,164.276,155.304,145.366
t3,71,68,10000,184.053,177.092,166.591,157.753,147.208
t3,71,69,10000,187.287,179.025,167.756,159.292,149.477
t3,71,70,10000,189.021,180.817,171.162,161.561,151.422
t3,71,71,10000,191.846,183.351,172.523,163.693,152.915
t3,71,72,10000,194.132,187.371,176.727,166.632,155.993
t3,71,73,10000,194.548,187.266,176.356,167.733,156.922
t3,71,74,10000,200.245,192.059,179.91,170.592,159.709
t3,71,75,10000,201.714,194.835,183.185,172.944,161.795
t3,71,76,10000,203.643,195.998,184.499,174.825,163.73
t3,71,77,10000,206.988,199.348,187.619,177.187,165.616
t3,71,78,10000,209.369,201.136,189.185,179.103,167.956
t3,71,79,10000,212.164,203.838,191.406,181.801,169.944
t3,71,80,10000,214.012,206.13,193.866,184.243,172.654
t3,71,81,10000,215.761,208.164,196.099,186.527,174.589
t3,71,82,10000,219.448,211.551,199.467,189.207,177.434
t3,71,83,10000,223.409,213.627,201.5,190.893,178.679
t3,71,84,10000,222.339,214.653,202.398,192.623,180.522
t3,71,85,10000,225.557,217.403,205.033,194.52,182.734
t3,71,86,10000,228.334,219.921,208.177,196.927,184.869
t3,71,87,10000,231.094,222.832,209.362,198.756,186.775
t3,71,88,10000,233.628,225.723,212.553,202.074,189.315
t3,71,89,10000,239.047,228.413,215.015,202.922,190.154
t3,71,90,10000,237.611,229.836,217.128,205.752,193.793
t3,71,91,10000,242.359,232.448,219.086,208.546,195.937
t3,71,92,10000,242.337,235.214,221.318,209.978,197.021
t3,71,93,10000,245.019,237.354,224.372,212.922,199.452
t3,71,94,10000,248.996,239.759,227.076,215.36,202.082
t3,71,95,10000,250.396,242.489,228.518,216.642,203.649
t3,71,96,10000,254.571,244.951,231.034,219.294,205.997
t3,71,97,10000,256.444,246.597,231.479,220.181,207.397
t3,71,98,10000,259.977,249.832,235.453,223.756,210.803
t3,71,99,10000,261.445,251.978,237.537,225.063,211.821
t3,71,100,10000,264.627,254.175,239.752,227.325,213.845
t3,71,101,10000,266.143,255.482,242.414,230.197,216.676
t3,71,102,10000,268.528,258.484,244.33,232.53,218.645
t3,71,103,10000,271.748,261.331,246.498,233.353,220.518
t3,71,104,10000,274.371,263.513,249.169,237.133,223.091
t3,71,105,10000,275.195,265.51,250.506,238.408,224.422
t3,71,106,10000,278.507,266.756,252.73,240.991,226.824
t3,71,107,10000,280.026,269.16,255.87,243.128,229.003
t3,71,108,10000,282.225,272.899,258.424,245.696,231.15
t3,71,109,10000,287.969,275.916,260.401,248.295,233.13
t3,71,110,10000,287.673,277.128,260.863,248.527,234.445
t3,71,111,10000,291.008,279.952,264.884,252.22,237.086
t3,71,112,10000,292.185,282.052,267.522,254.337,239.517
t3,71,113,10000,299.152,285.328,271.078,257.642,242.205
t3,71,114,10000,299.052,287.825,270.956,258.656,243.639
t3,71,115,10000,298.879,287.975,274.416,260.492,244.956
t3,71,116,10000,301.012,290.254,275.623,262.58,247.224
t3,71,117,10000,309.991,297.015,279.083,266.769,250.548
t3,71,118,10000,306.679,295.646,279.677,266.899,251.196
t3,71,119,10000,310.51,299.648,283.235,269.06,253.196
t3,71,120,10000,315.133,302.053,285.852,271.384,255.851
t3,71,121,10000,318.034,306.966,289.525,274.697,258.426
t3,71,122,10000,318.086,303.765,288.917,275.539,259.815
t3,71,123,10000,320.36,307.452,292.683,278.335,262.704
t3,71,124,10000,320.932,311.208,294.851,281.138,264.964
t3,71,125,10000,326.845,313.85,295.67,282.337,265.991
t3,71,126,10000,328.708,315.093,299.839,285.923,269.531
t3,71,127,10000,330.942,318.174,300.624,286.671,269.968
t3,71,128,10000,330.67,319.506,303.987,289.231,272.81
t3,71,129,10000,335.499,324.637,305.688,290.777,273.78
t3,71,130,10000,337.303,325.699,308.268,293.73,277.561
t3,71,131,10000,335.645,326.853,310.71,295.903,279.417
t3,71,132,10000,342.861,330.457,312.012,298.348,281.659
t3,71,133,10000,343.473,331.731,314.399,299.864,283.247
t3,71,134,10000,347.792,336.714,318.335,302.821,285.537
t3,71,135,10000,348.222,337.068,319.497,304.712,286.961
t3,71,136,10000,354.895,340.543,322.356,307.443,290.209
t3,71,137,10000,356.707,344.048,324.607,309.016,291.808
t3,71,138,10000,359.278,344.894,326.777,311.002,293.006
t3,71,139,10000,360.578,347.281,329.283,313.628,295.199
t3,71,140,10000,362.304,349.026,332.043,317.425,298.858
t3,71,141,10000,362.79,352.01,334.015,318.559,300.705
t3,71,142,10000,366.241,353.323,336.889,319.939,302.254
t3,71,143,10000,370.03,356.378,337.582,321.929,304.264
t3,71,144,10000,374.252,360.317,341.448,324.977,306.564
t3,72,1,10000,8.581,7.195,5.808,4.422,3.165
t3,72,2,10000,11.746,10.497,8.973,7.521,5.892
t3,72,3,10000,15.068,13.606,11.676,10.115,8.227
t3,72,4,10000,18.412,16.765,14.51,12.787,10.705
t3,72,5,10000,21.33,19.636,17.117,15.219,12.886
t3,72,6,10000,24.28,22.339,19.556,17.597,15.131
t3,72,7,10000,27.338,25.628,22.499,20.198,17.463
t3,72,8,10000,29.504,27.723,24.834,22.405,19.56
t3,72,9,10000,32.955,30.516,27.292,24.696,21.777
t3,72,10,10000,35.616,33.491,29.919,27.25,23.983
t3,72,11,10000,38.194,35.675,32.381,29.676,26.381
t3,72,12,10000,41.287,38.57,34.849,32.12,28.563
t3,72,13,10000,43.449,41.146,37.664,34.432,30.606
t3,72,14,10000,46.175,44.107,40.202,36.806,33.01
t3,72,15,10000,49.189,46.147,42.264,39.026,35.088
t3,72,16,10000,51.268,48.81,44.739,41.072,37.23
t3,72,17,10000,54.499,51.839,47.133,43.556,39.277
t3,72,18,10000,57.238,53.71,49.408,45.489,41.222
t3,72,19,10000,59.953,56.674,51.803,48.038,43.525
t3,72,20,10000,62.112,58.771,54.34,50.378,45.796
t3,72,21,10000,65.586,61.954,56.96,52.858,48.142
t3,72,22,10000,67.138,64.104,59.289,54.792,49.86
t3,72,23,10000,69.94,66.87,61.581,57.304,52.187
t3,72,24,10000,72.801,69.096,63.67,59.293,54.352
t3,72,25,10000,75.218,71.36,66.09,61.655,56.558
t3,72,26,10000,78.258,74.559,68.911,64.306,58.587
t3,72,27,10000,81.32,77.202,71.105,66.108,60.821
t3,72,28,10000,82.2,78.158,72.894,68.211,62.838
t3,72,29,10000,85.942,81.597,75.778,70.568,64.746
t3,72,30,10000,88.214,83.802,77.85,72.665,67.133
t3,72,31,10000,90.955,86.411,80.143,75.17,69.13
t3,72,32,10000,93.919,89.533,83.09,77.792,71.43
t3,72,33,10000,96.294,91.819,85.345,79.707,73.266
t3,72,34,10000,98.461,94.213,87.431,81.777,75.554
t3,72,35,10000,101.018,96.088,89.582,83.987,77.598
t3,72,36,10000,103.206,97.907,91.739,85.767,79.714
t3,72,37,10000,105.413,100.545,94.261,88.098,81.47
