stat,m,n,num_perm,a0.01,a0.02,a0.05,a0.1,a0.2
t3,122,198,10000,7368798,7298352,7188286,7095928,6972964
t3,122,199,10000,7443430,7372120,7272434,7178638,7062612
t3,122,200,10000,7523562,7441780,7347636,7254768,7136960
t3,123,1,10000,15006,14762,13806,12432,9900
t3,123,2,10000,26924,25410,22594,19476,16022
t3,123,3,10000,36500,34134,30116,26918,22726
t3,123,4,10000,45588,42934,38278,34378,29748
t3,123,5,10000,53388,50102,45488,41288,36262
t3,123,6,10000,62430,59082,53384,48654,43104
t3,123,7,10000,71018,66838,61342,56530,50194
t3,123,8,10000,81700,76342,70174,64774,57892
t3,123,9,10000,88668,83970,77752,72142,65078
t3,123,10,10000,97908,92908,86368,79824,72404
t3,123,11,10000,106200,101892,94406,88106,80304
t3,123,12,10000,116088,111238,104162,96318,88254
t3,123,13,10000,126866,120800,112134,104434,95502
t3,123,14,10000,136848,130976,121680,114138,104688
t3,123,15,10000,143766,138524,129624,121920,112166
t3,123,16,10000,156416,150448,139850,131632,121614
t3,123,17,10000,167704,159874,150072,141102,130294
t3,123,18,10000,174816,168596,158586,149608,138920
t3,123,19,10000,184976,177678,168268,159118,148492
t3,123,20,10000,196460,189470,178874,169294,158224
t3,123,21,10000,210486,202952,190582,179922,167388
t3,123,22,10000,223176,213982,200710,190056,177246
t3,123,23,10000,231444,222954,210468,200176,186516
t3,123,24,10000,241690,233424,221110,210176,198102
t3,123,25,10000,255180,246722,233366,221432,207702
t3,123,26,10000,264672,256320,244038,232632,218146
t3,123,27,10000,274540,267052,254594,244016,230166
t3,123,28,10000,288978,281406,267678,254576,240044
t3,123,29,10000,302260,293266,279442,266810,251760
t3,123,30,10000,316768,306974,291580,278746,262838
t3,123,31,10000,330114,319254,303966,289360,273992
t3,123,32,10000,342866,332990,316832,303452,286730
t3,123,33,10000,355926,345336,330246,315462,298542
t3,123,34,10000,371986,359770,343072,328152,311496
t3,123,35,10000,382228,373806,357750,342830,324064
t3,123,36,10000,396350,385362,369358,354264,336308
t3,123,37,10000,409942,402386,384238,368338,349508
t3,123,38,10000,427628,415584,398520,381972,363162
t3,123,39,10000,441444,430870,413744,396312,377192
t3,123,40,10000,457512,444784,426138,410010,390280
t3,123,41,10000,475908,463018,442230,425124,405424
t3,123,42,10000,487610,476604,457520,440262,420328
t3,123,43,10000,504810,492192,472030,454940,433050
t3,123,44,10000,516394,505446,487834,470300,448874
t3,123,45,10000,538452,523152,503642,485336,463562
t3,123,46,10000,552234,536936,519482,500850,479464
t3,123,47,10000,575230,557574,537612,518792,495746
t3,123,48,10000,589588,576510,553656,534714,511502
t3,123,49,10000,605448,590974,569000,551500,527910
t3,123,50,10000,625950,612492,589044,567882,543442
t3,123,51,10000,644280,625916,602858,583272,560422
t3,123,52,10000,658246,643038,622012,601730,575978
t3,123,53,10000,676598,663324,640186,619404,594746
t3,123,54,10000,697212,680228,657856,637472,611830
t3,123,55,10000,719674,703960,677998,656038,630810
t3,123,56,10000,739794,721662,697572,676766,648308
t3,123,57,10000,757646,741948,715896,694638,667104
t3,123,58,10000,774246,760540,735696,711910,685632
t3,123,59,10000,800448,782062,755224,732226,704318
t3,123,60,10000,820114,803922,775994,752100,723014
t3,123,61,10000,841004,821334,795730,771660,742378
t3,123,62,10000,858442,842172,815320,790100,762328
t3,123,63,10000,883456,865472,837738,811824,781814
t3,123,64,10000,902684,883848,855206,831996,801160
t3,123,65,10000,926856,908456,879070,854738,824390
t3,123,66,10000,947414,928950,901396,874944,844688
t3,123,67,10000,976908,955760,925676,899534,868096
t3,123,68,10000,991914,973178,944148,918098,885750
t3,123,69,10000,1023224,1001008,970714,943142,909030
t3,123,70,10000,1043370,1023092,993024,964242,930472
t3,123,71,10000,1070428,1049998,1018546,989584,955526
t3,123,72,10000,1095160,1072294,1040056,1009494,976750
t3,123,73,10000,1119172,1098162,1063198,1034790,1000138
t3,123,74,10000,1142686,1120628,1088788,1059466,1023282
t3,123,75,10000,1164104,1144034,1111706,1082366,1047608
t3,123,76,10000,1195074,1170982,1141736,1110414,1073320
t3,123,77,10000,1220110,1195946,1162054,1131148,1095082
t3,123,78,10000,1247482,1226826,1189960,1158730,1121416
t3,123,79,10000,1269196,1247164,1213962,1181690,1145402
t3,123,80,10000,1291530,1270516,1238632,1206398,1169666
t3,123,81,10000,1326086,1303914,1268504,1236974,1198674
t3,123,82,10000,1355960,1332028,1292086,1259764,1220968
t3,123,83,10000,1383564,1355060,1321930,1288664,1249854
t3,123,84,10000,1410234,1387970,1350178,1314940,1275546
t3,123,85,10000,1433914,1408464,1375310,1342704,1303240
t3,123,86,10000,1472652,1445678,1405830,1372598,1330418
t3,123,87,10000,1505710,1474822,1438512,1401600,1358598
t3,123,88,10000,1525436,1503910,1461950,1429978,1386064
t3,123,89,10000,1565612,1534960,1492942,1458062,1414540
t3,123,90,10000,1582138,1555662,1519456,1485402,1443842
t3,123,91,10000,1615860,1586590,1551050,1516520,1474362
t3,123,92,10000,1644058,1617520,1578660,1544012,1501964
t3,123,93,10000,1677080,1653056,1616312,1581054,1534770
t3,123,94,10000,1723712,1694782,1647976,1608570,1565008
t3,123,95,10000,1741726,1717942,1677362,1637918,1592120
t3,123,96,10000,1779636,1751764,1709854,1671040,1623038
t3,123,97,10000,1811224,1780940,1738024,1700586,1654282
t3,123,98,10000,1853070,1819280,1774858,1734342,1684558
t3,123,99,10000,1877016,1845000,1804790,1766878,1718488
t3,123,100,10000,1910996,1882634,1836076,1797776,1750294
t3,123,101,10000,1953710,1921918,1873312,1833602,1786514
t3,123,102,10000,1986344,1952210,1906382,1864686,1815586
t3,123,103,10000,2011288,1984822,1941106,1898506,1849700
t3,123,104,10000,2052434,2021908,1977318,1934550,1881564
t3,123,105,10000,2095096,2061364,2013366,1971242,1919900
t3,123,106,10000,2125788,2092792,2048548,2006224,1951182
t3,123,107,10000,2164638,2131396,2084476,2041766,1987986
t3,123,108,10000,2209706,2177974,2125062,2080554,2025208
t3,123,109,10000,2236906,2206060,2152372,2110588,2057338
t3,123,110,10000,2283172,2248422,2193374,2146906,2093070
t3,123,111,10000,2316246,2277546,2229872,2185288,2130184
t3,123,112,10000,2351346,2323776,2272964,2225206,2167128
t3,123,113,10000,2393512,2361308,2308806,2263468,2206674
t3,123,114,10000,2433824,2398112,2342476,2301676,2246728
t3,123,115,10000,2479044,2439630,2385384,2338908,2279172
t3,123,116,10000,2517518,2478802,2423302,2376932,2318780
t3,123,117,10000,2569834,2523912,2469316,2422230,2363728
t3,123,118,10000,2591132,2557742,2503956,2453796,2396518
t3,123,119,10000,2646132,2607838,2549914,2501316,2439658
t3,123,120,10000,2677664,2641490,2583890,2537478,2479198
t3,123,121,10000,2729698,2687894,2632300,2582846,2520216
t3,123,122,10000,2768040,2728656,2669926,2617218,2556336
t3,123,123,10000,2821040,2779270,2711250,2658786,2598590
t3,123,124,10000,2849574,2817514,2757490,2705494,2641292
t3,123,125,10000,2901528,2858698,2801058,2747572,2685792
t3,123,126,10000,2944010,2903876,2847558,2794188,2728590
t3,123,127,10000,2987752,2950232,2887592,2837060,2772030
t3,123,128,10000,3033858,2991850,2935208,2877672,2811902
t3,123,129,10000,3074054,3034628,2977276,2918696,2854650
t3,123,130,10000,3122420,3090124,3026928,2971292,2902938
t3,123,131,10000,3162846,3127782,3065276,3010552,2944824
t3,123,132,10000,3222664,3182990,3113992,3058444,2990822
t3,123,133,10000,3251174,3214122,3161264,3104342,3038844
t3,123,134,10000,3309634,3270896,3207298,3154224,3085050
t3,123,135,10000,3366310,3326432,3259618,3200782,3128968
t3,123,136,10000,3409600,3364178,3301366,3244690,3175680
t3,123,137,10000,3468502,3420718,3352878,3292288,3224436
t3,123,138,10000,3512484,3464818,3403606,3345500,3273872
t3,123,139,10000,3562780,3524868,3456852,3394526,3318524
t3,123,140,10000,3614768,3571828,3507296,3442682,3368644
t3,123,141,10000,3666010,3618438,3552972,3494936,3421084
t3,123,142,10000,3723986,3673680,3599382,3540168,3465106
t3,123,143,10000,3771296,3720120,3651490,3594180,3520714
t3,123,144,10000,3841740,3784118,3710686,3645438,3569160
t3,123,145,10000,3879678,3828436,3759088,3692122,3611228
t3,123,146,10000,3927306,3882884,3807408,3747472,3673742
t3,123,147,10000,3980502,3939820,3865748,3800522,3718416
t3,123,148,10000,4033914,3991942,3923494,3858460,3777432
t3,123,149,10000,4087056,4042128,3973918,3910130,3831530
t3,123,150,10000,4151998,4094370,4027060,3960592,3882584
t3,123,151,10000,4216196,4161958,4086644,4020102,3939008
t3,123,152,10000,4273812,4217514,4138086,4068312,3987840
t3,123,153,10000,4319706,4265734,4191298,4124028,4038988
t3,123,154,10000,4371446,4327028,4250970,4182848,4098488
t3,123,155,10000,4441400,4390344,4308994,4235900,4152788
t3,123,156,10000,4484726,4439136,4361822,4290332,4206448
t3,123,157,10000,4559096,4511348,4424184,4354246,4271036
t3,123,158,10000,4601212,4557096,4477138,4407152,4321106
t3,123,159,10000,4673702,4617282,4540766,4472512,4386176
t3,123,160,10000,4728508,4675726,4598482,4530020,4440900
t3,123,161,10000,4806768,4745038,4659244,4585612,4499502
t3,123,162,10000,4870424,4816142,4728836,4646862,4554468
t3,123,163,10000,4908556,4860026,4776908,4708822,4619788
t3,123,164,10000,4969296,4913116,4833836,4761914,4668902
t3,123,165,10000,5057520,4994634,4907388,4833402,4740058
t3,123,166,10000,5103898,5045866,4964844,4889580,4800158
t3,123,167,10000,5173376,5115720,5025996,4952934,4856152
t3,123,168,10000,5233952,5183556,5097158,5023392,4926800
t3,123,169,10000,5313314,5248408,5160898,5081278,4981788
t3,123,170,10000,5364378,5300642,5213734,5141238,5049562
t3,123,171,10000,5428348,5370232,5286686,5211878,5114812
t3,123,172,10000,5499228,5435688,5349862,5274084,5174340
t3,123,173,10000,5574700,5514888,5423780,5341462,5242874
t3,123,174,10000,5622618,5569820,5482370,5405508,5308046
t3,123,175,10000,5693512,5640818,5550648,5468424,5369670
t3,123,176,10000,5771458,5717298,5614688,5529674,5434000
t3,123,177,10000,5838906,5780242,5685352,5603052,5502216
t3,123,178,10000,5913486,5845050,5759534,5673360,5568296
t3,123,179,10000,5973556,5912360,5819166,5739810,5636370
t3,123,180,10000,6046204,5994138,5898540,5806356,5705754
t3,123,181,10000,6116664,6050404,5965002,5877046,5770844
t3,123,182,10000,6187386,6126426,6038706,5950168,5844274
t3,123,183,10000,6268984,6203892,6113908,6025364,5917866
t3,123,184,10000,6345402,6278616,6178270,6090652,5981710
t3,123,185,10000,6412606,6338930,6246546,6156126,6053382
t3,123,186,10000,6485378,6420274,6315716,6231858,6126580
t3,123,187,10000,6560146,6495316,6400018,6308230,6196880
t3,123,188,10000,6633012,6569004,6467496,6380562,6273736
t3,123,189,10000,6702888,6649140,6553444,6461762,6346922
t3,123,190,10000,6807266,6731350,6622038,6534618,6421018
t3,123,191,10000,6863072,6797612,6693790,6601124,6490920
t3,123,192,10000,6939888,6879226,6775696,6681776,6567266
t3,123,193,10000,7031248,6948994,6843758,6756710,6640926
t3,123,194,10000,7108712,7034000,6923636,6825546,6712144
t3,123,195,10000,7185086,7119686,7007222,6912908,6797278
t3,123,196,10000,7260128,7189264,7087444,6991628,6871294
t3,123,197,10000,7359382,7279726,7168958,7067842,6949724
t3,123,198,10000,7436536,7361260,7247006,7148222,7027360
t3,123,199,10000,7469828,7401940,7316800,7221188,7098224
t3,123,200,10000,7577636,7499698,7395798,7297090,7184880
t3,124,1,10000,15252,15006,14042,12432,9900
t3,124,2,10000,27272,25766,22640,19734,16430
t3,124,3,10000,37836,35342,31460,27822,23568
t3,124,4,10000,44574,42510,38374,34448,29820
t3,124,5,10000,54870,51902,46728,42416,36910
t3,124,6,10000,63110,59652,54250,49598,44084
t3,124,7,10000,72282,68542,63120,57682,51402
t3,124,8,10000,82172,77552,71170,65462,58522
t3,124,9,10000,90162,85540,78978,73100,65658
t3,124,10,10000,99784,95198,87246,81270,73692
t3,124,11,10000,109022,103668,95768,89672,81662
t3,124,12,10000,119260,113766,105888,98612,89608
t3,124,13,10000,128028,121986,114006,106338,97728
t3,124,14,10000,137902,131720,122596,114992,105846
t3,124,15,10000,146410,139648,131088,122898,113554
t3,124,16,10000,156720,149766,141208,132914,122680
t3,124,17,10000,167800,161380,151858,143650,132872
t3,124,18,10000,177666,171550,161220,152056,141086
t3,124,19,10000,189500,182374,171096,161870,150394
t3,124,20,10000,196908,190424,181052,171892,159848
t3,124,21,10000,211144,203872,191596,182022,169184
t3,124,22,10000,221254,213916,202522,192378,180212
t3,124,23,10000,233070,224920,212550,202060,190074
t3,124,24,10000,246464,238624,224576,213638,200388
t3,124,25,10000,257436,248492,234770,223748,209950
t3,124,26,10000,271450,262440,248900,236528,222290
t3,124,27,10000,280232,271870,259730,247104,232750
t3,124,28,10000,293772,286502,271982,258842,244090
t3,124,29,10000,308048,298260,284242,270668,255462
t3,124,30,10000,318134,308852,294920,282594,267204
t3,124,31,10000,336328,324628,308028,295062,278202
t3,124,32,10000,345070,335996,321236,307834,290652
t3,124,33,10000,363038,350856,334240,319854,302582
t3,124,34,10000,374916,364086,347808,333266,315316
t3,124,35,10000,385148,375298,360122,345786,328724
t3,124,36,10000,401480,391754,374798,358762,340880
t3,124,37,10000,421144,408442,389370,373790,355620
t3,124,38,10000,432680,420796,403686,386502,367406
t3,124,39,10000,450238,437486,418680,403344,384010
t3,124,40,10000,463030,450940,432496,416208,396226
t3,124,41,10000,475908,464310,446566,429370,409370
t3,124,42,10000,491516,480720,462856,445314,424282
t3,124,43,10000,512882,499160,478380,460750,439550
t3,124,44,10000,527302,514520,494634,476116,454116
t3,124,45,10000,544454,531216,510766,490860,469394
t3,124,46,10000,562138,549124,526136,507328,484898
t3,124,47,10000,579136,565802,542042,523044,500372
t3,124,48,10000,594414,579774,558342,539846,516804
t3,124,49,10000,613454,597726,576626,556366,532674
t3,124,50,10000,633270,618642,596442,575142,550824
t3,124,51,10000,646842,631964,610420,589270,565566
t3,124,52,10000,666466,651746,628138,608640,584088
t3,124,53,10000,687700,673230,649496,628382,602758
t3,124,54,10000,704824,688848,664720,645290,619268
t3,124,55,10000,730054,712228,684154,662368,636138
t3,124,56,10000,745262,728974,704776,683178,654820
t3,124,57,10000,763998,749312,724342,701672,674194
t3,124,58,10000,784858,768330,742398,719940,691272
t3,124,59,10000,806474,789644,763656,740424,712770
t3,124,60,10000,827302,812336,786722,760330,731428
t3,124,61,10000,851902,832906,805380,780200,751666
t3,124,62,10000,870718,852662,823350,799484,771100
t3,124,63,10000,892654,875906,846226,821350,791458
t3,124,64,10000,916238,895696,866062,841900,812082
t3,124,65,10000,935574,916034,889242,862630,831030
t3,124,66,10000,963734,942780,912062,886858,855514
t3,124,67,10000,984470,964020,932960,906010,875364
t3,124,68,10000,1007024,987072,958844,928842,897150
t3,124,69,10000,1028716,1007918,978560,952948,920128
t3,124,70,10000,1054742,1035706,1005232,975514,941878
t3,124,71,10000,1083032,1059010,1027386,997926,964654
t3,124,72,10000,1106738,1083388,1050122,1021522,986416
t3,124,73,10000,1128422,1107534,1074970,1045044,1009584
t3,124,74,10000,1153922,1131536,1099714,1071318,1034760
t3,124,75,10000,1178622,1156544,1124266,1094206,1057046
t3,124,76,10000,1206550,1186080,1151390,1121338,1082378
t3,124,77,10000,1235496,1209974,1175750,1143124,1106678
t3,124,78,10000,1258544,1233450,1199642,1169004,1132982
t3,124,79,10000,1284884,1262634,1227754,1195566,1158224
t3,124,80,10000,1311752,1290240,1252316,1220166,1181336
t3,124,81,10000,1338016,1314534,1280488,1247726,1208984
t3,124,82,10000,1369102,1345402,1307338,1275124,1236276
t3,124,83,10000,1396954,1373332,1333604,1299120,1261148
t3,124,84,10000,1434270,1404430,1363960,1328558,1287036
t3,124,85,10000,1453012,1433176,1394048,1358350,1318244
t3,124,86,10000,1483772,1462248,1421120,1386396,1344672
t3,124,87,10000,1513076,1486226,1450878,1415064,1371158
t3,124,88,10000,1542650,1516450,1475508,1442120,1399620
t3,124,89,10000,1581628,1553958,1512220,1472024,1430446
t3,124,90,10000,1610938,1578240,1538002,1501372,1455944
t3,124,91,10000,1634028,1603820,1564888,1530214,1487074
t3,124,92,10000,1667098,1637580,1598116,1560900,1517320
t3,124,93,10000,1692816,1667720,1625942,1587312,1542224
t3,124,94,10000,1729256,1703470,1660792,1624986,1577732
t3,124,95,10000,1770226,1738418,1692578,1656468,1608654
t3,124,96,10000,1797184,1765924,1723070,1686386,1637642
t3,124,97,10000,1831656,1805916,1760178,1720034,1670996
t3,124,98,10000,1867220,1826850,1786434,1749132,1700238
t3,124,99,10000,1893468,1863496,1821518,1783186,1734050
t3,124,100,10000,1928814,1901522,1854910,1815504,1767434
t3,124,101,10000,1968658,1936174,1890870,1850654,1800404
t3,124,102,10000,2014062,1974894,1926462,1883536,1831470
t3,124,103,10000,2038994,2010542,1961700,1918398,1867732
t3,124,104,10000,2077694,2043080,1993100,1953098,1898402
t3,124,105,10000,2114088,2078372,2031998,1989118,1935184
t3,124,106,10000,2148786,2119188,2069432,2025502,1973924
t3,124,107,10000,2188892,2152180,2104102,2061206,2006610
t3,124,108,10000,2221208,2187458,2138326,2093662,2042170
t3,124,109,10000,2257500,2223714,2174784,2131514,2073516
t3,124,110,10000,2292576,2262446,2211700,2168208,2113878
t3,124,111,10000,2330870,2298472,2251146,2203360,2150034
t3,124,112,10000,2375076,2346228,2291146,2243562,2187862
t3,124,113,10000,2414828,2381222,2323586,2277790,2221584
t3,124,114,10000,2456338,2422926,2367690,2319956,2262636
t3,124,115,10000,2493892,2458544,2404308,2357224,2298134
t3,124,116,10000,2536128,2502048,2448558,2398026,2335928
t3,124,117,10000,2585624,2545772,2490232,2441444,2380894
t3,124,118,10000,2618778,2577504,2524654,2475534,2417262
t3,124,119,10000,2661764,2625558,2569582,2520740,2459150
t3,124,120,10000,2710644,2669826,2608024,2560884,2496922
t3,124,121,10000,2750266,2711310,2654590,2603822,2539994
t3,124,122,10000,2791604,2749636,2691106,2640898,2580058
t3,124,123,10000,2835492,2790806,2735242,2683308,2623570
t3,124,124,10000,2865126,2837122,2778474,2725788,2664312
t3,124,125,10000,2929432,2884882,2826734,2773204,2707252
t3,124,126,10000,2976100,2934152,2865970,2815654,2749078
t3,124,127,10000,3015752,2974266,2911956,2859754,2790654
t3,124,128,10000,3057112,3016332,2960068,2903574,2837928
t3,124,129,10000,3118646,3076560,3005946,2951156,2881336
t3,124,130,10000,3157876,3117904,3052706,2994174,2924734
t3,124,131,10000,3195194,3158236,3098060,3039386,2971460
t3,124,132,10000,3240808,3200928,3140844,3084952,3017346
t3,124,133,10000,3291210,3249078,3187452,3131880,3060608
t3,124,134,10000,3348348,3305494,3238674,3181704,3110620
t3,124,135,10000,3401594,3347416,3279422,3225772,3156944
t3,124,136,10000,3424742,3389776,3331506,3276190,3203460
t3,124,137,10000,3494454,3449344,3377738,3320574,3247904
t3,124,138,10000,3537212,3490036,3424940,3366426,3292024
t3,124,139,10000,3590784,3546158,3476276,3415300,3345350
t3,124,140,10000,3643444,3604048,3532212,3469554,3396904
t3,124,141,10000,3704044,3655878,3581320,3520298,3444622
t3,124,142,10000,3748088,3701988,3635612,3570780,3496400
t3,124,143,10000,3796842,3748272,3680956,3619238,3546708
t3,124,144,10000,3858900,3803042,3733054,3668744,3590290
t3,124,145,10000,3905790,3856440,3780328,3721768,3647170
t3,124,146,10000,3957404,3916844,3842606,3773908,3696832
t3,124,147,10000,4015554,3969944,3893758,3831678,3751124
t3,124,148,10000,4068200,4020824,3945172,3881736,3804888
t3,124,149,10000,4123402,4078218,4006328,3942868,3860362
t3,124,150,10000,4186106,4132618,4058184,3989418,3909320
t3,124,151,10000,4239760,4190596,4114272,4043304,3961888
t3,124,152,10000,4297130,4248480,4172982,4100350,4022070
t3,124,153,10000,4343422,4296508,4220308,4150344,4069470
t3,124,154,10000,4419046,4360626,4283158,4216564,4131560
t3,124,155,10000,4476410,4419014,4341982,4274468,4185488
t3,124,156,10000,4537802,4482254,4396154,4322228,4238798
t3,124,157,10000,4580062,4523610,4451758,4385482,4296658
t3,124,158,10000,4649752,4592396,4509532,4443782,4356030
t3,124,159,10000,4713348,4656296,4571082,4503296,4412358
t3,124,160,10000,4758360,4708930,4633352,4561448,4473448
t3,124,161,10000,4832212,4778202,4694738,4625720,4532206
t3,124,162,10000,4896358,4839666,4761136,4677230,4587962
t3,124,163,10000,4938358,4889784,4812908,4737208,4649750
t3,124,164,10000,5009218,4951178,4867492,4797276,4709586
t3,124,165,10000,5081920,5024010,4942006,4864426,4767606
t3,124,166,10000,5146260,5081286,4999532,4923264,4832944
t3,124,167,10000,5199366,5151276,5063998,4990938,4894798
t3,124,168,10000,5262716,5206294,5123600,5046628,4956982
t3,124,169,10000,5333670,5276506,5190500,5110980,5018010
t3,124,170,10000,5402948,5344996,5252732,5176772,5080478
t3,124,171,10000,5485272,5426556,5326978,5248776,5150512
t3,124,172,10000,5530756,5475700,5389484,5309852,5209238
t3,124,173,10000,5608344,5548666,5456102,5377994,5277778
t3,124,174,10000,5669006,5612140,5521486,5442626,5338876
t3,124,175,10000,5744740,5677620,5593446,5510386,5407660
t3,124,176,10000,5809356,5752544,5653290,5572826,5474828
t3,124,177,10000,5890400,5828002,5725180,5642564,5541766
t3,124,178,10000,5945318,5885510,5793944,5711144,5610538
t3,124,179,10000,6024564,5952546,5860282,5773324,5668382
t3,124,180,10000,6092952,6021828,5926780,5847576,5741088
t3,124,181,10000,6167438,6100908,6004710,5922546,5816456
t3,124,182,10000,6238290,6180352,6067962,5986518,5885626
t3,124,183,10000,6312860,6243464,6148270,6059310,5956892
t3,124,184,10000,6384674,6312202,6214534,6129038,6023608
t3,124,185,10000,6456948,6393836,6292748,6203914,6097794
t3,124,186,10000,6533262,6470912,6368468,6274536,6166378
t3,124,187,10000,6586000,6532858,6434320,6349428,6238464
t3,124,188,10000,6696336,6617184,6510678,6419096,6312674
t3,124,189,10000,6760302,6692638,6584522,6499608,6388780
t3,124,190,10000,6827368,6766228,6670072,6572652,6460398
t3,124,191,10000,6917278,6847174,6743918,6647748,6535226
t3,124,192,10000,6995718,6924446,6816086,6718570,6604600
t3,124,193,10000,7068210,7000710,6892788,6798156,6691074
t3,124,194,10000,7140996,7071258,6967942,6872618,6759454
t3,124,195,10000,7216894,7145702,7046938,6949464,6836514
t3,124,196,10000,7310454,7233766,7128254,7027592,6911966
t3,124,197,10000,7395242,7330504,7221896,7118444,6996948
t3,124,198,10000,7466938,7393626,7278416,7180310,7067434
t3,124,199,10000,7527816,7463508,7358304,7271968,7154906
t3,124,200,10000,7624972,7550634,7443192,7343314,7224814
t3,125,1,10000,15500,15252,14280,12656,10100
t3,125,2,10000,27908,26304,23210,20000,16454
t3,125,3,10000,37972,35430,31364,28136,23938
t3,125,4,10000,46304,43824,39000,35184,30476
t3,125,5,10000,55478,52668,47768,43256,37556
t3,125,6,10000,64454,61532,55612,50452,44758
t3,125,7,10000,72784,69496,64100,58722,52228
t3,125,8,10000,82824,78502,72118,66690,59990
t3,125,9,10000,91424,86596,80528,74280,66928
t3,125,10,10000,100922,96502,88908,82366,74908
t3,125,11,10000,110180,104844,97316,90862,82424
t3,125,12,10000,119910,113934,106062,99304,90756
t3,125,13,10000,129592,123650,115158,107186,98394
t3,125,14,10000,139768,133998,125038,117090,107698
t3,125,15,10000,151296,143732,134340,126044,116102
t3,125,16,10000,159748,152662,143186,134688,124800
t3,125,17,10000,170552,162458,152808,144132,133302
t3,125,18,10000,179878,174058,164742,154668,143320
t3,125,19,10000,191348,184272,173000,164344,152522
t3,125,20,10000,201750,194612,183456,174348,162260
t3,125,21,10000,214914,207332,195040,184134,172094
t3,125,22,10000,227866,218740,205686,195304,182670
t3,125,23,10000,234108,226124,214370,204210,190924
t3,125,24,10000,245382,238248,227010,215736,202632
t3,125,25,10000,260874,252974,239112,227418,213700
t3,125,26,10000,272750,263728,250680,238448,224558
t3,125,27,10000,283624,274942,261986,249828,235324
t3,125,28,10000,297630,287882,274660,261248,245680
t3,125,29,10000,311006,301034,286346,273056,258386
t3,125,30,10000,325738,314578,298440,285710,269720
t3,125,31,10000,337434,327716,311882,297970,281540
t3,125,32,10000,348858,340198,323598,310248,294342
t3,125,33,10000,365186,354218,338120,324012,307188
t3,125,34,10000,378090,368208,351534,336284,318772
t3,125,35,10000,394352,383672,366398,349864,331684
t3,125,36,10000,408486,397200,378400,363784,346224
t3,125,37,10000,425686,413466,393752,377070,358306
t3,125,38,10000,440090,428736,409612,392984,373532
t3,125,39,10000,450420,440852,421566,405716,386560
t3,125,40,10000,474762,461260,441048,423218,402060
t3,125,41,10000,485892,471514,453816,435804,415478
t3,125,42,10000,501348,488466,468204,451614,429970
t3,125,43,10000,517496,504956,484336,466120,444758
t3,125,44,10000,535176,521088,499392,480990,458902
t3,125,45,10000,550956,537318,517602,497930,475726
t3,125,46,10000,566878,549962,530876,512504,490144
t3,125,47,10000,586436,571346,549234,529258,507156
t3,125,48,10000,603774,588758,566868,547002,523144
t3,125,49,10000,621934,606354,585060,563448,539858
t3,125,50,10000,636838,623320,600578,580506,555582
t3,125,51,10000,659298,643422,620018,598894,574194
t3,125,52,10000,675568,659290,635274,615372,590492
t3,125,53,10000,694296,681356,654260,633838,609124
t3,125,54,10000,718788,698710,674410,652360,627594
t3,125,55,10000,735548,718634,693344,671118,644144
t3,125,56,10000,756180,739678,713030,690658,663276
t3,125,57,10000,777290,757952,732202,710436,682446
t3,125,58,10000,795988,778088,752862,728166,700018
t3,125,59,10000,814076,796206,769420,745924,717746
t3,125,60,10000,839446,819030,791680,766946,738916
t3,125,61,10000,855334,838126,812634,788874,756626
t3,125,62,10000,880218,861878,833742,809972,780204
t3,125,63,10000,899460,880716,852236,828912,799996
t3,125,64,10000,925550,904512,876322,851750,820566
t3,125,65,10000,946432,925296,899540,874082,842276
t3,125,66,10000,968050,949008,920686,896534,863682
t3,125,67,10000,995838,975304,942932,916960,884168
t3,125,68,10000,1018740,997798,966810,938568,905648
t3,125,69,10000,1039806,1021370,991792,961964,928660
t3,125,70,10000,1066586,1041528,1010764,984938,950808
t3,125,71,10000,1087068,1067390,1035276,1007704,974064
t3,125,72,10000,1119888,1095408,1062096,1033336,997366
t3,125,73,10000,1140656,1122672,1084362,1057568,1021790
t3,125,74,10000,1168414,1139886,1107020,1077466,1044994
t3,125,75,10000,1186668,1167368,1136658,1107850,1071408
t3,125,76,10000,1222042,1195150,1161522,1129814,1094204
t3,125,77,10000,1243866,1220626,1185764,1154510,1118236
t3,125,78,10000,1270878,1247492,1213648,1179284,1142238
t3,125,79,10000,1293630,1273060,1237232,1207436,1169756
t3,125,80,10000,1327712,1303684,1265978,1233178,1195000
t3,125,81,10000,1351790,1331408,1294052,1260160,1220824
t3,125,82,10000,1378048,1354370,1320440,1287046,1245994
t3,125,83,10000,1407472,1382224,1345206,1313150,1273960
t3,125,84,10000,1439646,1413752,1376912,1343482,1303044
t3,125,85,10000,1463052,1441550,1406662,1369952,1328882
t3,125,86,10000,1499628,1473304,1433356,1398580,1355806
t3,125,87,10000,1525642,1501400,1462036,1424736,1384848
t3,125,88,10000,1560976,1531800,1492046,1456802,1414868
t3,125,89,10000,1592366,1563758,1520870,1484152,1440346
t3,125,90,10000,1616016,1592182,1552636,1514022,1470910
t3,125,91,10000,1649698,1623616,1582744,1545344,1500274
t3,125,92,10000,1682078,1655354,1612176,1576928,1531616
t3,125,93,10000,1716188,1688128,1645410,1608872,1561756
t3,125,94,10000,1752176,1723454,1677058,1636282,1592878
t3,125,95,10000,1779362,1751440,1707708,1669196,1621736
t3,125,96,10000,1810562,1785428,1742414,1701002,1653968
t3,125,97,10000,1843772,1816226,1771208,1731338,1684968
